Date,AAPL,MSFT,NVDA,BABA
2019-08-19,52.587501525878906,178.27999877929688,138.41000366210938,42.69499969482422
2019-08-20,52.59000015258789,177.2100067138672,137.25999450683594,41.967498779296875
2019-08-21,53.15999984741211,175.24000549316406,138.7899932861328,42.807498931884766
2019-08-22,53.1150016784668,171.91000366210938,137.77999877929688,42.869998931884766
2019-08-23,50.65999984741211,164.5399932861328,133.38999938964844,40.61000061035156
2019-08-26,51.622501373291016,165.89999389648438,135.4499969482422,41.36249923706055
2019-08-27,51.040000915527344,166.1999969482422,135.74000549316406,40.45000076293945
2019-08-28,51.38249969482422,167.47999572753906,135.55999755859375,40.30500030517578
2019-08-29,52.252498626708984,172.80999755859375,138.1199951171875,41.75
2019-08-30,52.185001373291016,175.02999877929688,137.86000061035156,41.877498626708984
2019-09-03,51.42499923706055,172.41000366210938,136.0399932861328,41.04249954223633
2019-09-04,52.29750061035156,174.3300018310547,137.6300048828125,42.189998626708984
2019-09-05,53.31999969482422,178.94000244140625,140.0500030517578,44.935001373291016
2019-09-06,53.314998626708984,176.69000244140625,139.10000610351562,44.662498474121094
2019-09-09,53.54249954223633,177.77999877929688,137.52000427246094,45.125
2019-09-10,54.17499923706055,174.99000549316406,136.0800018310547,45.79499816894531
2019-09-11,55.897499084472656,176.08999633789062,136.1199951171875,46.08250045776367
2019-09-12,55.772499084472656,178.24000549316406,137.52000427246094,46.067501068115234
2019-09-13,54.6875,179.1699981689453,137.32000732421875,45.48500061035156
2019-09-16,54.974998474121094,177.07000732421875,136.3300018310547,45.0525016784668
2019-09-17,55.17499923706055,179.0,137.38999938964844,45.26750183105469
2019-09-18,55.692501068115234,180.0,138.52000427246094,44.994998931884766
2019-09-19,55.2400016784668,180.4600067138672,141.07000732421875,44.23500061035156
2019-09-20,54.432498931884766,182.50999450683594,139.44000244140625,43.17250061035156
2019-09-23,54.68000030517578,176.97999572753906,139.13999938964844,43.709999084472656
2019-09-24,54.41999816894531,171.5500030517578,137.3800048828125,43.13249969482422
2019-09-25,55.25749969482422,176.66000366210938,139.36000061035156,44.557498931884766
2019-09-26,54.97249984741211,175.0,139.5399932861328,44.334999084472656
2019-09-27,54.70500183105469,165.97999572753906,137.72999572753906,42.939998626708984
2019-09-30,55.99250030517578,167.22999572753906,139.02999877929688,43.51750183105469
2019-10-01,56.147499084472656,165.14999389648438,137.07000732421875,43.5
2019-10-02,54.7400016784668,165.77000427246094,134.64999389648438,43.2599983215332
2019-10-03,55.20500183105469,169.47999572753906,136.27999877929688,45.32749938964844
2019-10-04,56.752498626708984,170.33999633789062,138.1199951171875,45.49250030517578
2019-10-07,56.76499938964844,168.32000732421875,137.1199951171875,46.08250045776367
2019-10-08,56.099998474121094,161.92999267578125,135.6699981689453,44.307498931884766
2019-10-09,56.75749969482422,165.19000244140625,138.24000549316406,45.1775016784668
2019-10-10,57.522499084472656,166.07000732421875,139.10000610351562,45.75749969482422
2019-10-11,59.0525016784668,172.94000244140625,139.67999267578125,46.497501373291016
2019-10-14,58.967498779296875,171.16000366210938,139.5500030517578,46.63249969482422
2019-10-15,58.83000183105469,175.2899932861328,141.57000732421875,49.092498779296875
2019-10-16,58.592498779296875,177.1199951171875,140.41000366210938,48.5525016784668
2019-10-17,58.81999969482422,176.85000610351562,139.69000244140625,48.5724983215332
2019-10-18,59.102500915527344,169.1300048828125,137.41000366210938,47.622501373291016
2019-10-21,60.127498626708984,173.52000427246094,138.42999267578125,49.002498626708984
2019-10-22,59.9900016784668,169.88999938964844,136.3699951171875,48.90250015258789
2019-10-23,60.79499816894531,169.9199981689453,137.24000549316406,48.772499084472656
2019-10-24,60.89500045776367,172.5500030517578,139.94000244140625,49.21500015258789
2019-10-25,61.64500045776367,174.30999755859375,140.72999572753906,51.1349983215332
2019-10-28,62.26250076293945,178.67999267578125,144.19000244140625,51.6974983215332
2019-10-29,60.8224983215332,176.88999938964844,142.8300018310547,50.72999954223633
2019-10-30,60.814998626708984,177.52999877929688,144.61000061035156,50.75
2019-10-31,62.189998626708984,176.6699981689453,143.3699951171875,50.255001068115234
2019-11-01,63.95500183105469,176.4600067138672,143.72000122070312,50.647499084472656
2019-11-04,64.375,179.69000244140625,144.5500030517578,52.625
2019-11-05,64.28250122070312,182.0,144.4600067138672,52.40250015258789
2019-11-06,64.30999755859375,184.16000366210938,144.05999755859375,51.907501220703125
2019-11-07,64.85749816894531,186.66000366210938,144.25999450683594,52.084999084472656
2019-11-08,65.03500366210938,187.16000366210938,145.9600067138672,51.94499969482422
2019-11-11,65.55000305175781,186.7100067138672,146.11000061035156,52.04499816894531
2019-11-12,65.48999786376953,186.97000122070312,147.07000732421875,52.40250015258789
2019-11-13,66.11750030517578,182.47999572753906,147.30999755859375,52.14250183105469
2019-11-14,65.66000366210938,182.8000030517578,148.05999755859375,52.4474983215332
2019-11-15,66.44000244140625,185.49000549316406,149.97000122070312,51.04750061035156
2019-11-18,66.7750015258789,184.61000061035156,150.33999633789062,53.06999969482422
2019-11-19,66.57250213623047,185.25,150.38999938964844,51.997501373291016
2019-11-20,65.79750061035156,182.35000610351562,149.6199951171875,52.79499816894531
2019-11-21,65.50250244140625,184.86000061035156,149.47999572753906,52.54499816894531
2019-11-22,65.44499969482422,186.77999877929688,149.58999633789062,52.72249984741211
2019-11-25,66.59249877929688,190.4499969482422,151.22999572753906,55.3025016784668
2019-11-26,66.07250213623047,194.6999969482422,152.02999877929688,54.25
2019-11-27,66.95999908447266,200.82000732421875,152.32000732421875,54.560001373291016
2019-11-29,66.8125,200.0,151.3800048828125,54.185001373291016
2019-12-02,66.04000091552734,196.30999755859375,149.5500030517578,52.3125
2019-12-03,64.86250305175781,194.89999389648438,149.30999755859375,51.915000915527344
2019-12-04,65.43499755859375,193.74000549316406,149.85000610351562,52.35499954223633
2019-12-05,66.3949966430664,200.0,149.92999267578125,52.185001373291016
2019-12-06,67.67749786376953,201.88999938964844,151.75,53.04249954223633
2019-12-09,66.7300033569336,198.74000549316406,151.36000061035156,53.04249954223633
2019-12-10,67.12000274658203,200.4499969482422,151.1300048828125,53.494998931884766
2019-12-11,67.69249725341797,204.63999938964844,151.6999969482422,54.334999084472656
2019-12-12,67.86499786376953,204.5,153.24000549316406,56.01750183105469
2019-12-13,68.7874984741211,204.91000366210938,154.52999877929688,55.997501373291016
2019-12-16,69.96499633789062,206.97000122070312,155.52999877929688,56.287498474121094
2019-12-17,70.10250091552734,208.17999267578125,154.69000244140625,57.0724983215332
2019-12-18,69.93499755859375,210.0,154.3699951171875,57.377498626708984
2019-12-19,70.00499725341797,210.1300048828125,155.7100067138672,58.8650016784668
2019-12-20,69.86000061035156,212.25,157.41000366210938,59.842498779296875
2019-12-23,71.0,214.8300018310547,157.41000366210938,59.70500183105469
2019-12-24,71.06749725341797,214.25999450683594,157.3800048828125,59.654998779296875
2019-12-26,72.47750091552734,216.3800048828125,158.6699981689453,59.79750061035156
2019-12-27,72.44999694824219,215.47000122070312,158.9600067138672,59.217498779296875
2019-12-30,72.87999725341797,212.91000366210938,157.58999633789062,58.08000183105469
2019-12-31,73.4124984741211,212.10000610351562,157.6999969482422,58.82500076293945
2020-01-02,75.0875015258789,219.77000427246094,160.6199951171875,59.977500915527344
2020-01-03,74.35749816894531,217.0,158.6199951171875,59.01750183105469
2020-01-06,74.94999694824219,216.63999938964844,159.02999877929688,59.26499938964844
2020-01-07,74.59750366210938,217.6300048828125,157.5800018310547,59.98249816894531
2020-01-08,75.79750061035156,218.0,160.08999633789062,60.095001220703125
2020-01-09,77.40750122070312,221.77999877929688,162.08999633789062,60.755001068115234
2020-01-10,77.5824966430664,223.8300018310547,161.33999633789062,61.08000183105469
2020-01-13,79.23999786376953,230.47999572753906,163.27999877929688,62.994998931884766
2020-01-14,78.16999816894531,226.49000549316406,162.1300048828125,61.81999969482422
2020-01-15,77.83499908447266,225.05999755859375,163.17999267578125,61.39250183105469
2020-01-16,78.80999755859375,223.94000244140625,166.1699981689453,62.23249816894531
2020-01-17,79.68250274658203,227.42999267578125,167.10000610351562,62.31999969482422
2020-01-21,79.14250183105469,222.25999450683594,166.5,61.98500061035156
2020-01-22,79.42500305175781,222.3699951171875,165.6999969482422,62.52750015258789
2020-01-23,79.80750274658203,219.1300048828125,166.72000122070312,63.21500015258789
2020-01-24,79.57749938964844,213.75,165.0399932861328,62.619998931884766
2020-01-27,77.23750305175781,205.47000122070312,162.27999877929688,60.04999923706055
2020-01-28,79.42250061035156,210.22999572753906,165.4600067138672,61.99250030517578
2020-01-29,81.08499908447266,212.02000427246094,168.0399932861328,61.3849983215332
2020-01-30,80.96749877929688,208.5800018310547,172.77999877929688,61.45249938964844
2020-01-31,77.37750244140625,206.58999633789062,170.22999572753906,59.10749816894531
2020-02-03,77.16500091552734,213.10000610351562,174.3800048828125,60.08250045776367
2020-02-04,79.7125015258789,222.8800048828125,180.1199951171875,61.782501220703125
2020-02-05,80.36250305175781,220.22000122070312,179.89999389648438,62.689998626708984
2020-02-06,81.30249786376953,220.89999389648438,183.6300048828125,63.5625
2020-02-07,80.00749969482422,216.52999877929688,183.88999938964844,62.897499084472656
2020-02-10,80.38749694824219,215.77000427246094,188.6999969482422,65.74250030517578
2020-02-11,79.90249633789062,217.2100067138672,184.44000244140625,66.97250366210938
2020-02-12,81.80000305175781,224.30999755859375,184.7100067138672,68.13500213623047
2020-02-13,81.21749877929688,220.36000061035156,183.7100067138672,67.69499969482422
2020-02-14,81.23750305175781,219.6300048828125,185.35000610351562,72.44750213623047
2020-02-18,79.75,220.52000427246094,187.22999572753906,74.14250183105469
2020-02-19,80.90499877929688,222.13999938964844,187.27999877929688,78.67500305175781
2020-02-20,80.07499694824219,218.0399932861328,184.4199981689453,77.17500305175781
2020-02-21,78.26249694824219,212.58999633789062,178.58999633789062,73.51750183105469
2020-02-24,74.54499816894531,206.16000366210938,170.88999938964844,68.31999969482422
2020-02-25,72.0199966430664,205.61000061035156,168.07000732421875,65.51249694824219
2020-02-26,73.1624984741211,208.74000549316406,170.1699981689453,66.9124984741211
2020-02-27,68.37999725341797,205.02999877929688,158.17999267578125,63.150001525878906
2020-02-28,68.33999633789062,208.0,162.00999450683594,67.51750183105469
2020-03-02,74.70249938964844,210.97999572753906,172.7899932861328,69.10749816894531
2020-03-03,72.33000183105469,207.41000366210938,164.50999450683594,66.47250366210938
2020-03-04,75.68499755859375,211.9600067138672,170.5500030517578,71.12750244140625
2020-03-05,73.2300033569336,211.4600067138672,166.27000427246094,68.32250213623047
2020-03-06,72.25749969482422,204.63999938964844,161.57000732421875,66.51000213623047
2020-03-09,66.5425033569336,197.66000366210938,150.6199951171875,61.36000061035156
2020-03-10,71.33499908447266,206.38999938964844,160.9199981689453,65.2699966430664
2020-03-11,68.85749816894531,198.91000366210938,153.6300048828125,61.61750030517578
2020-03-12,62.057498931884766,185.10000610351562,139.05999755859375,54.07749938964844
2020-03-13,69.49250030517578,194.0,158.8300018310547,60.209999084472656
2020-03-16,60.5525016784668,178.85000610351562,135.4199981689453,49.099998474121094
2020-03-17,63.21500015258789,184.80999755859375,146.57000732421875,54.317501068115234
2020-03-18,61.66749954223633,180.0,140.39999389648438,50.70500183105469
2020-03-19,61.19499969482422,180.8800048828125,142.7100067138672,53.24250030517578
2020-03-20,57.310001373291016,181.3000030517578,137.35000610351562,51.4375
2020-03-23,56.092498779296875,176.33999633789062,135.97999572753906,53.17250061035156
2020-03-24,61.720001220703125,185.75,148.33999633789062,62.29499816894531
2020-03-25,61.380001068115234,188.55999755859375,146.9199981689453,61.404998779296875
2020-03-26,64.61000061035156,195.32000732421875,156.11000061035156,64.30999755859375
2020-03-27,61.935001373291016,188.58999633789062,149.6999969482422,63.182498931884766
2020-03-30,63.70249938964844,191.27000427246094,160.22999572753906,66.39749908447266
2020-03-31,63.5724983215332,194.47999572753906,157.7100067138672,65.9000015258789
2020-04-01,60.227500915527344,187.55999755859375,152.11000061035156,60.76750183105469
2020-04-02,61.23249816894531,188.89999389648438,155.25999450683594,63.86750030517578
2020-04-03,60.352500915527344,187.11000061035156,153.8300018310547,60.977500915527344
2020-04-06,65.61750030517578,196.4499969482422,165.27000427246094,67.0999984741211
2020-04-07,64.85749816894531,198.0,163.49000549316406,64.75749969482422
2020-04-08,66.51750183105469,195.97999572753906,165.1300048828125,66.73750305175781
2020-04-09,66.99749755859375,196.3699951171875,165.13999938964844,65.73750305175781
2020-04-13,68.3125,199.44000244140625,165.50999450683594,67.4625015258789
2020-04-14,71.76249694824219,204.77999877929688,173.6999969482422,70.98750305175781
2020-04-15,71.10749816894531,208.1699981689453,171.8800048828125,70.20999908447266
2020-04-16,71.67250061035156,212.66000366210938,177.0399932861328,73.67500305175781
2020-04-17,70.69999694824219,209.5,178.60000610351562,73.08000183105469
2020-04-20,69.23249816894531,212.1300048828125,175.05999755859375,71.76249694824219
2020-04-21,67.09249877929688,207.33999633789062,167.82000732421875,67.37750244140625
2020-04-22,69.0250015258789,209.9600067138672,173.52000427246094,71.5374984741211
2020-04-23,68.75749969482422,205.24000549316406,171.4199981689453,71.00250244140625
2020-04-24,70.74250030517578,204.36000061035156,174.5500030517578,72.39749908447266
2020-04-27,70.7925033569336,203.69000244140625,174.0500030517578,74.2699966430664
2020-04-28,69.6449966430664,201.14999389648438,169.80999755859375,72.83999633789062
2020-04-29,71.93250274658203,206.6999969482422,177.42999267578125,74.61499786376953
2020-04-30,73.44999694824219,202.6699981689453,179.2100067138672,73.06999969482422
2020-05-01,72.26750183105469,194.47999572753906,174.57000732421875,70.69499969482422
2020-05-04,73.29000091552734,191.14999389648438,178.83999633789062,72.82250213623047
2020-05-05,74.38999938964844,195.02000427246094,180.75999450683594,73.43499755859375
2020-05-06,75.15750122070312,195.1699981689453,182.5399932861328,74.44750213623047
2020-05-07,75.93499755859375,196.49000549316406,183.60000610351562,76.21749877929688
2020-05-08,77.53250122070312,201.19000244140625,184.67999267578125,78.125
2020-05-11,78.75250244140625,205.39999389648438,186.74000549316406,80.65499877929688
2020-05-12,77.85250091552734,200.30999755859375,182.50999450683594,78.0250015258789
2020-05-13,76.9124984741211,199.4600067138672,179.75,77.80000305175781
2020-05-14,77.38500213623047,201.3000030517578,180.52999877929688,80.30500030517578
2020-05-15,76.92749786376953,203.67999267578125,183.16000366210938,84.90750122070312
2020-05-18,78.73999786376953,215.27999877929688,184.91000366210938,87.50250244140625
2020-05-19,78.28500366210938,217.1999969482422,183.6300048828125,88.05500030517578
2020-05-20,79.80750274658203,216.7899932861328,185.66000366210938,89.69999694824219
2020-05-21,79.2125015258789,212.16000366210938,183.42999267578125,87.75250244140625
2020-05-22,79.72250366210938,199.6999969482422,183.50999450683594,90.26249694824219
2020-05-26,79.18250274658203,201.72000122070312,181.57000732421875,87.17749786376953
2020-05-27,79.52749633789062,201.17999267578125,181.80999755859375,85.25250244140625
2020-05-28,79.5625,199.49000549316406,181.39999389648438,84.87000274658203
2020-05-29,79.48500061035156,207.38999938964844,183.25,88.75499725341797
2020-06-01,80.4625015258789,206.57000732421875,182.8300018310547,88.0625
2020-06-02,80.83499908447266,214.3300018310547,184.91000366210938,88.25250244140625
2020-06-03,81.27999877929688,218.61000061035156,185.36000061035156,87.69499969482422
2020-06-04,80.58000183105469,218.0399932861328,182.9199981689453,87.66500091552734
2020-06-05,82.875,219.5500030517578,187.1999969482422,89.19999694824219
2020-06-08,83.36499786376953,219.0,188.36000061035156,88.05000305175781
2020-06-09,85.99749755859375,220.72000122070312,189.8000030517578,90.45999908447266
2020-06-10,88.20999908447266,223.67999267578125,196.83999633789062,93.6675033569336
2020-06-11,83.9749984741211,215.24000549316406,186.27000427246094,87.9625015258789
2020-06-12,84.69999694824219,217.63999938964844,187.74000549316406,89.32499694824219
2020-06-15,85.74749755859375,217.02999877929688,188.94000244140625,91.73750305175781
2020-06-16,88.0199966430664,222.6199951171875,193.57000732421875,90.68499755859375
2020-06-17,87.89749908447266,224.25,194.24000549316406,92.36000061035156
2020-06-18,87.93250274658203,223.5399932861328,196.32000732421875,92.18000030517578
2020-06-19,87.43000030517578,220.63999938964844,195.14999389648438,92.61250305175781
2020-06-22,89.71749877929688,221.41000366210938,200.57000732421875,95.26750183105469
2020-06-23,91.63249969482422,228.75,201.91000366210938,94.5
2020-06-24,90.01499938964844,226.22000122070312,197.83999633789062,92.3550033569336
2020-06-25,91.20999908447266,222.16000366210938,200.33999633789062,94.9000015258789
2020-06-26,88.40750122070312,215.7100067138672,196.3300018310547,91.55000305175781
2020-06-29,90.44499969482422,215.02000427246094,198.44000244140625,92.0
2020-06-30,91.19999694824219,215.6999969482422,203.50999450683594,94.97750091552734
2020-07-01,91.02749633789062,215.9499969482422,204.6999969482422,95.30000305175781
2020-07-02,91.02749633789062,223.60000610351562,206.25999450683594,96.12249755859375
2020-07-06,93.4625015258789,240.0,210.6999969482422,98.39250183105469
2020-07-07,93.17250061035156,236.50999450683594,208.25,98.71749877929688
2020-07-08,95.34249877929688,257.67999267578125,212.8300018310547,102.16000366210938
2020-07-09,95.75250244140625,261.5799865722656,214.32000732421875,105.08999633789062
2020-07-10,95.91999816894531,261.010009765625,213.6699981689453,104.7925033569336
2020-07-13,95.47750091552734,251.6699981689453,207.07000732421875,100.52249908447266
2020-07-14,97.05750274658203,248.5800018310547,208.35000610351562,103.7699966430664
2020-07-15,97.7249984741211,249.2100067138672,208.0399932861328,102.27249908447266
2020-07-16,96.52249908447266,242.5,203.9199981689453,101.34750366210938
2020-07-17,96.32749938964844,247.13999938964844,202.8800048828125,102.01499938964844
2020-07-20,98.35749816894531,254.80999755859375,211.60000610351562,105.10749816894531
2020-07-21,97.0,257.8999938964844,208.75,103.28500366210938
2020-07-22,97.27249908447266,251.6999969482422,211.75,104.38749694824219
2020-07-23,92.84500122070312,251.8800048828125,202.5399932861328,101.29750061035156
2020-07-24,92.61499786376953,249.0,201.3000030517578,101.94499969482422
2020-07-27,94.80999755859375,250.86000061035156,203.85000610351562,104.21499633789062
2020-07-28,93.25250244140625,249.0500030517578,202.02000427246094,102.15499877929688
2020-07-29,95.04000091552734,252.4499969482422,204.05999755859375,104.65499877929688
2020-07-30,96.19000244140625,252.74000549316406,203.89999389648438,106.13999938964844
2020-07-31,106.26000213623047,251.02000427246094,205.00999450683594,106.14749908447266
2020-08-03,108.9375,257.94000244140625,216.5399932861328,110.10250091552734
2020-08-04,109.66500091552734,262.20001220703125,213.2899932861328,112.27749633789062
2020-08-05,110.0625,264.9100036621094,212.94000244140625,112.86750030517578
2020-08-06,113.90249633789062,265.67999267578125,216.35000610351562,113.3550033569336
2020-08-07,111.11250305175781,252.10000610351562,212.47999572753906,111.99500274658203
2020-08-10,112.72750091552734,248.1300048828125,208.25,111.6500015258789
2020-08-11,109.375,248.4199981689453,203.3800048828125,108.5
2020-08-12,113.01000213623047,255.19000244140625,209.19000244140625,114.40249633789062
2020-08-13,115.01000213623047,253.72000122070312,208.6999969482422,114.43000030517578
2020-08-14,114.90750122070312,253.97000122070312,208.89999389648438,115.63999938964844
2020-08-17,114.60749816894531,256.9599914550781,210.27999877929688,123.37000274658203
2020-08-18,115.5625,259.20001220703125,211.49000549316406,122.60749816894531
2020-08-19,115.7074966430664,260.5899963378906,209.6999969482422,121.38500213623047
2020-08-20,118.2750015258789,257.9700012207031,214.5800018310547,121.41000366210938
2020-08-21,124.37000274658203,265.79998779296875,213.02000427246094,126.83499908447266
2020-08-24,125.85749816894531,276.0199890136719,213.69000244140625,127.20249938964844
2020-08-25,124.82499694824219,286.0,216.47000122070312,127.5
2020-08-26,126.52249908447266,291.9599914550781,221.14999389648438,127.7300033569336
2020-08-27,125.01000213623047,284.1700134277344,226.5800018310547,126.28250122070312
2020-08-28,124.80750274658203,289.0,228.91000366210938,131.4774932861328
2020-08-31,129.0399932861328,287.0299987792969,225.52999877929688,133.7449951171875
2020-09-01,134.17999267578125,298.0,227.27000427246094,138.2100067138672
2020-09-02,131.39999389648438,296.07000732421875,231.64999389648438,143.46499633789062
2020-09-03,120.87999725341797,282.5,217.3000030517578,130.15499877929688
2020-09-04,120.95999908447266,281.3900146484375,214.25,126.2249984741211
2020-09-08,112.81999969482422,270.0199890136719,202.66000366210938,119.12999725341797
2020-09-09,117.31999969482422,273.1499938964844,211.2899932861328,127.1500015258789
2020-09-10,113.48999786376953,267.54998779296875,205.3699951171875,123.11750030517578
2020-09-11,112.0,271.6099853515625,204.02999877929688,121.6449966430664
2020-09-14,115.36000061035156,274.1000061035156,205.41000366210938,128.72250366210938
2020-09-15,115.54000091552734,277.9599914550781,208.77999877929688,129.91000366210938
2020-09-16,112.12999725341797,278.1400146484375,205.0500030517578,125.1449966430664
2020-09-17,110.33999633789062,275.7200012207031,202.91000366210938,124.63500213623047
2020-09-18,106.83999633789062,272.4100036621094,200.38999938964844,121.89250183105469
2020-09-21,110.08000183105469,273.82000732421875,202.5399932861328,125.17250061035156
2020-09-22,111.80999755859375,275.2900085449219,207.4199981689453,126.37750244140625
2020-09-23,107.12000274658203,272.95001220703125,200.58999633789062,121.23750305175781
2020-09-24,108.22000122070312,269.7300109863281,203.19000244140625,123.4800033569336
2020-09-25,112.27999877929688,271.0899963378906,207.82000732421875,128.7375030517578
2020-09-28,114.95999908447266,276.010009765625,209.44000244140625,130.35000610351562
2020-09-29,114.08999633789062,276.92999267578125,207.25999450683594,132.25750732421875
